timestamp,open,high,low,close,volume
2021-02-18 00:00:00+00,1.386620,1.398600,1.383980,1.396740,32068.0000
2021-02-19 00:00:00+00,1.396760,1.403600,1.395140,1.401070,27473.0000
2021-02-21 00:00:00+00,1.401800,1.403160,1.400680,1.402770,3692.0000
2021-02-22 00:00:00+00,1.402790,1.408660,1.398080,1.406800,30921.0000
2021-02-23 00:00:00+00,1.406780,1.412090,1.405430,1.411950,30472.0000
2021-02-24 00:00:00+00,1.411930,1.424260,1.408210,1.414660,42010.0000
2021-02-25 00:00:00+00,1.414640,1.418190,1.400000,1.400350,54838.0000
2021-02-26 00:00:00+00,1.400320,1.402200,1.388800,1.392760,75697.0000
2021-02-28 00:00:00+00,1.393600,1.397970,1.393080,1.397390,5316.0000
2021-03-01 00:00:00+00,1.397420,1.399930,1.390400,1.392880,41855.0000
2021-03-02 00:00:00+00,1.392900,1.397700,1.385900,1.395390,40381.0000
2021-03-03 00:00:00+00,1.395420,1.400660,1.392100,1.392160,44268.0000
2021-03-04 00:00:00+00,1.392120,1.401740,1.388030,1.389370,59489.0000
2021-03-05 00:00:00+00,1.389340,1.390670,1.377900,1.383780,62122.0000
2021-03-07 00:00:00+00,1.381800,1.386580,1.380550,1.385110,4674.0000
2021-03-08 00:00:00+00,1.385060,1.385920,1.380040,1.382200,49550.0000
2021-03-09 00:00:00+00,1.382220,1.392560,1.380220,1.388750,48728.0000
2021-03-10 00:00:00+00,1.388770,1.393840,1.384560,1.393040,42068.0000
2021-03-11 00:00:00+00,1.393010,1.399560,1.391880,1.398780,34304.0000
2021-03-12 00:00:00+00,1.398760,1.400500,1.386360,1.392060,35844.0000
2021-03-14 00:00:00+00,1.392000,1.393190,1.391660,1.393000,1326.0000
2021-03-15 00:00:00+00,1.393020,1.394980,1.385310,1.389870,31365.0000
2021-03-16 00:00:00+00,1.389850,1.390600,1.380900,1.390260,31493.0000
2021-03-17 00:00:00+00,1.390240,1.397620,1.385100,1.397560,38129.0000
2021-03-18 00:00:00+00,1.397580,1.400140,1.389760,1.392340,45093.0000
2021-03-19 00:00:00+00,1.392360,1.395920,1.383040,1.386920,38056.0000
2021-03-21 00:00:00+00,1.383840,1.384740,1.382960,1.383360,1208.0000
2021-03-22 00:00:00+00,1.383380,1.387690,1.381790,1.385930,24977.0000
2021-03-23 00:00:00+00,1.385960,1.386210,1.372400,1.373140,33205.0000
2021-03-24 00:00:00+00,1.373160,1.374280,1.367410,1.368860,30912.0000
2021-03-25 00:00:00+00,1.368880,1.374840,1.367060,1.374660,32584.0000
2021-03-26 00:00:00+00,1.374680,1.381240,1.374230,1.379250,25310.0000
2021-03-28 00:00:00+00,1.379560,1.380590,1.377720,1.379010,906.0000
2021-03-29 00:00:00+00,1.379050,1.384680,1.375560,1.377440,30719.0000
2021-03-30 00:00:00+00,1.377420,1.378360,1.370620,1.374600,29666.0000
2021-03-31 00:00:00+00,1.374580,1.381180,1.371660,1.378570,30881.0000
2021-04-01 00:00:00+00,1.378540,1.383800,1.374600,1.383360,30559.0000
2021-04-02 00:00:00+00,1.383380,1.385250,1.381280,1.383540,37990.0000
2021-04-04 00:00:00+00,1.382600,1.383590,1.381780,1.383020,1361.0000
2021-04-05 00:00:00+00,1.382990,1.391560,1.381320,1.391260,16329.0000
2021-04-06 00:00:00+00,1.391220,1.391880,1.380220,1.383020,29149.0000
2021-04-07 00:00:00+00,1.382980,1.384000,1.372460,1.374180,35174.0000
2021-04-08 00:00:00+00,1.374160,1.378260,1.371860,1.373360,26898.0000
2021-04-09 00:00:00+00,1.373380,1.375080,1.367000,1.370600,24688.0000
2021-04-11 00:00:00+00,1.371110,1.371590,1.369700,1.370760,1219.0000
2021-04-12 00:00:00+00,1.370780,1.377680,1.366920,1.375370,22854.0000
2021-04-13 00:00:00+00,1.375340,1.376900,1.369450,1.375870,27603.0000
2021-04-14 00:00:00+00,1.375890,1.380860,1.374990,1.377780,23723.0000
2021-04-15 00:00:00+00,1.377740,1.380900,1.376160,1.378360,25311.0000
2021-04-16 00:00:00+00,1.378330,1.384360,1.371600,1.384140,25688.0000
2021-04-18 00:00:00+00,1.383380,1.383720,1.381750,1.381800,1146.0000
2021-04-19 00:00:00+00,1.381820,1.399290,1.380970,1.399160,31700.0000
2021-04-20 00:00:00+00,1.399180,1.400920,1.392620,1.393820,26078.0000
2021-04-21 00:00:00+00,1.393800,1.394980,1.388560,1.393110,24391.0000
2021-04-22 00:00:00+00,1.393080,1.394980,1.382360,1.383920,29964.0000
2021-04-23 00:00:00+00,1.383900,1.389550,1.383560,1.387570,25780.0000
2021-04-25 00:00:00+00,1.387730,1.388150,1.386480,1.386510,884.0000
2021-04-26 00:00:00+00,1.386540,1.392950,1.386540,1.389490,26452.0000
2021-04-27 00:00:00+00,1.389460,1.392420,1.385880,1.390280,25288.0000
2021-04-28 00:00:00+00,1.390310,1.395660,1.386100,1.395430,30784.0000
2021-04-29 00:00:00+00,1.395460,1.397660,1.393220,1.395040,30244.0000
2021-04-30 00:00:00+00,1.395060,1.395840,1.380280,1.381770,33158.0000
2021-05-02 00:00:00+00,1.381850,1.382320,1.381170,1.381870,871.0000
2021-05-03 00:00:00+00,1.381900,1.393180,1.380120,1.390320,24561.0000
2021-05-04 00:00:00+00,1.390340,1.390540,1.383840,1.388740,34504.0000
2021-05-05 00:00:00+00,1.388770,1.392640,1.387620,1.390900,24214.0000
2021-05-06 00:00:00+00,1.390880,1.394100,1.385720,1.389580,34748.0000
2021-05-07 00:00:00+00,1.389560,1.400580,1.389030,1.398630,37050.0000
2021-05-09 00:00:00+00,1.400470,1.404440,1.399740,1.404060,1910.0000
2021-05-10 00:00:00+00,1.404030,1.415820,1.401510,1.413070,34791.0000
2021-05-11 00:00:00+00,1.413090,1.416680,1.410400,1.413550,34400.0000
2021-05-12 00:00:00+00,1.413580,1.415340,1.405000,1.406240,45918.0000
2021-05-13 00:00:00+00,1.406260,1.407820,1.400570,1.404620,39877.0000
2021-05-14 00:00:00+00,1.404580,1.411100,1.403620,1.409680,30153.0000
2021-05-16 00:00:00+00,1.410350,1.410440,1.409520,1.410110,747.0000
2021-05-17 00:00:00+00,1.410090,1.414810,1.407740,1.414780,27787.0000
2021-05-18 00:00:00+00,1.414760,1.422040,1.414560,1.418720,30172.0000
2021-05-19 00:00:00+00,1.418740,1.420090,1.409920,1.410740,47763.0000
2021-05-20 00:00:00+00,1.410720,1.419450,1.410160,1.418470,31986.0000
2021-05-21 00:00:00+00,1.418500,1.423400,1.414060,1.414920,33744.0000
2021-05-23 00:00:00+00,1.415850,1.416270,1.413920,1.414020,1100.0000
2021-05-24 00:00:00+00,1.414000,1.417200,1.411130,1.415540,30529.0000
2021-05-25 00:00:00+00,1.415510,1.421090,1.411560,1.414300,35717.0000
2021-05-26 00:00:00+00,1.414270,1.417600,1.411240,1.411520,32784.0000
2021-05-27 00:00:00+00,1.411500,1.421940,1.409190,1.420320,37012.0000
2021-05-28 00:00:00+00,1.420350,1.420580,1.413640,1.419050,39498.0000
2021-05-30 00:00:00+00,1.418500,1.419620,1.417940,1.417940,482.0000
2021-05-31 00:00:00+00,1.417960,1.422840,1.416400,1.422690,24258.0000
2021-06-01 00:00:00+00,1.422660,1.425050,1.414570,1.415570,38190.0000
2021-06-02 00:00:00+00,1.415540,1.418340,1.411160,1.417120,31200.0000
2021-06-03 00:00:00+00,1.417140,1.420320,1.408640,1.410790,38818.0000
2021-06-04 00:00:00+00,1.410810,1.420060,1.408300,1.415960,36986.0000
2021-06-06 00:00:00+00,1.415960,1.416960,1.414610,1.416400,903.0000
2021-06-07 00:00:00+00,1.416360,1.419080,1.411140,1.417580,25872.0000
2021-06-08 00:00:00+00,1.417560,1.418460,1.412080,1.414940,27904.0000
2021-06-09 00:00:00+00,1.414910,1.418920,1.411000,1.411110,22620.0000
2021-06-10 00:00:00+00,1.411080,1.417820,1.407340,1.417060,39521.0000
2021-06-11 00:00:00+00,1.417080,1.418540,1.409590,1.410730,26902.0000
2021-06-13 00:00:00+00,1.410610,1.412710,1.410610,1.411760,914.0000
2021-06-14 00:00:00+00,1.411790,1.412400,1.407020,1.410960,23608.0000
2021-06-15 00:00:00+00,1.410980,1.412870,1.403440,1.408100,27832.0000
2021-06-16 00:00:00+00,1.408120,1.413260,1.398270,1.398920,45167.0000
2021-06-17 00:00:00+00,1.398890,1.400880,1.389590,1.393800,45608.0000
2021-06-18 00:00:00+00,1.393780,1.394480,1.379220,1.380470,48568.0000
2021-06-20 00:00:00+00,1.381100,1.382450,1.379930,1.381660,1144.0000
2021-06-21 00:00:00+00,1.381680,1.393810,1.378650,1.392450,40705.0000
2021-06-22 00:00:00+00,1.392420,1.396380,1.386040,1.394900,33199.0000
2021-06-23 00:00:00+00,1.394920,1.400150,1.392400,1.396680,32133.0000
2021-06-24 00:00:00+00,1.396660,1.398670,1.388960,1.391600,37808.0000
2021-06-25 00:00:00+00,1.391580,1.393540,1.387130,1.388480,26976.0000
2021-06-27 00:00:00+00,1.389740,1.389990,1.387840,1.389640,708.0000
2021-06-28 00:00:00+00,1.389590,1.393980,1.387090,1.387850,26473.0000
2021-06-29 00:00:00+00,1.387880,1.388060,1.381400,1.384020,27782.0000
2021-06-30 00:00:00+00,1.384040,1.387320,1.379840,1.382840,31502.0000
2021-07-01 00:00:00+00,1.382870,1.383460,1.375220,1.375930,32612.0000
2021-07-02 00:00:00+00,1.375900,1.384490,1.373160,1.382730,36322.0000
2021-07-04 00:00:00+00,1.382750,1.383900,1.382680,1.383160,646.0000
2021-07-05 00:00:00+00,1.383140,1.386200,1.381710,1.385320,19380.0000
2021-07-06 00:00:00+00,1.385300,1.389870,1.377300,1.380410,39401.0000
2021-07-07 00:00:00+00,1.380380,1.384190,1.375400,1.379980,39812.0000
2021-07-08 00:00:00+00,1.380010,1.380190,1.374200,1.379000,48415.0000
2021-07-09 00:00:00+00,1.379020,1.390800,1.375540,1.389880,40439.0000
2021-07-11 00:00:00+00,1.389450,1.390160,1.388700,1.389900,1554.0000
2021-07-12 00:00:00+00,1.389870,1.391040,1.383890,1.388670,28471.0000
2021-07-13 00:00:00+00,1.388690,1.390520,1.380010,1.380550,33969.0000
2021-07-14 00:00:00+00,1.380520,1.389220,1.380160,1.385660,34432.0000
2021-07-15 00:00:00+00,1.385680,1.389910,1.380490,1.382810,39967.0000
2021-07-16 00:00:00+00,1.382790,1.386220,1.376070,1.376530,32048.0000
2021-07-18 00:00:00+00,1.377710,1.377780,1.375730,1.376360,654.0000
2021-07-19 00:00:00+00,1.376390,1.376390,1.365470,1.366880,49439.0000
2021-07-20 00:00:00+00,1.366850,1.368960,1.357200,1.363460,43218.0000
2021-07-21 00:00:00+00,1.363480,1.372340,1.359140,1.371210,32199.0000
2021-07-22 00:00:00+00,1.371190,1.378720,1.369040,1.377280,36427.0000
2021-07-23 00:00:00+00,1.377260,1.378040,1.372010,1.375220,27074.0000
2021-07-25 00:00:00+00,1.376060,1.376610,1.375000,1.375700,3866.0000
2021-07-26 00:00:00+00,1.375720,1.383360,1.373720,1.382640,29062.0000
2021-07-27 00:00:00+00,1.382620,1.389420,1.376690,1.388220,33136.0000
2021-07-28 00:00:00+00,1.388240,1.391160,1.384280,1.390590,37731.0000
2021-07-29 00:00:00+00,1.390570,1.398190,1.389840,1.396380,22638.0000
2021-07-30 00:00:00+00,1.396360,1.398350,1.388830,1.390380,26128.0000
2021-08-01 00:00:00+00,1.390160,1.390540,1.389280,1.389550,501.0000
2021-08-02 00:00:00+00,1.389580,1.393250,1.387580,1.389080,22915.0000
2021-08-03 00:00:00+00,1.389060,1.393880,1.388270,1.391710,22867.0000
2021-08-04 00:00:00+00,1.391680,1.395780,1.388540,1.388980,21589.0000
2021-08-05 00:00:00+00,1.389020,1.394910,1.387230,1.392720,27631.0000
2021-08-06 00:00:00+00,1.392740,1.393320,1.386130,1.387290,22357.0000
2021-08-08 00:00:00+00,1.387650,1.388250,1.385810,1.386670,7733.0000
2021-08-09 00:00:00+00,1.386700,1.389460,1.384090,1.384700,20223.0000
2021-08-10 00:00:00+00,1.384670,1.387250,1.382760,1.383540,20752.0000
2021-08-11 00:00:00+00,1.383560,1.388800,1.380290,1.386660,22942.0000
2021-08-12 00:00:00+00,1.386640,1.387880,1.379510,1.381100,18400.0000
2021-08-13 00:00:00+00,1.381120,1.387500,1.379080,1.386920,15317.0000
2021-08-15 00:00:00+00,1.386080,1.387360,1.385740,1.386380,945.0000
2021-08-16 00:00:00+00,1.386360,1.387860,1.382780,1.384070,19184.0000
2021-08-17 00:00:00+00,1.384040,1.384090,1.372630,1.374000,25439.0000
2021-08-18 00:00:00+00,1.374030,1.378630,1.373160,1.374320,24350.0000
2021-08-19 00:00:00+00,1.374340,1.374980,1.362800,1.363030,30333.0000
2021-08-20 00:00:00+00,1.363050,1.364100,1.360240,1.362200,23128.0000
2021-08-22 00:00:00+00,1.362530,1.363140,1.361250,1.362460,32228.0000
2021-08-23 00:00:00+00,1.362510,1.373240,1.362510,1.372320,21889.0000
2021-08-24 00:00:00+00,1.372290,1.374790,1.369370,1.372460,20607.0000
2021-08-25 00:00:00+00,1.372490,1.376720,1.369680,1.376460,19938.0000
2021-08-26 00:00:00+00,1.376440,1.376810,1.368950,1.370060,22661.0000
2021-08-27 00:00:00+00,1.370020,1.378100,1.367980,1.376210,30109.0000
2021-08-29 00:00:00+00,1.376000,1.376640,1.375200,1.376270,992.0000
2021-08-30 00:00:00+00,1.376240,1.377520,1.373400,1.375900,15169.0000
2021-08-31 00:00:00+00,1.375880,1.380800,1.374300,1.375240,30242.0000
2021-09-01 00:00:00+00,1.375260,1.379840,1.373120,1.377140,22509.0000
2021-09-02 00:00:00+00,1.377160,1.383980,1.376720,1.383620,17641.0000
2021-09-03 00:00:00+00,1.383640,1.389200,1.381790,1.386480,26087.0000
2021-09-05 00:00:00+00,1.386240,1.387140,1.385560,1.385780,628.0000
2021-09-06 00:00:00+00,1.385750,1.385980,1.381890,1.383880,15078.0000
2021-09-07 00:00:00+00,1.383860,1.385680,1.376780,1.377900,24899.0000
2021-09-08 00:00:00+00,1.377880,1.379070,1.372660,1.376680,26285.0000
2021-09-09 00:00:00+00,1.376710,1.386250,1.375340,1.383840,27898.0000
2021-09-10 00:00:00+00,1.383860,1.388840,1.382640,1.383670,22908.0000
2021-09-12 00:00:00+00,1.384400,1.385120,1.383170,1.383880,933.0000
2021-09-13 00:00:00+00,1.383910,1.385120,1.379720,1.383740,24183.0000
2021-09-14 00:00:00+00,1.383780,1.391320,1.380370,1.380800,30171.0000
2021-09-15 00:00:00+00,1.380830,1.385390,1.379280,1.384820,26176.0000
2021-09-16 00:00:00+00,1.384800,1.384960,1.376460,1.379780,27171.0000
2021-09-17 00:00:00+00,1.379750,1.381290,1.372740,1.373820,26136.0000
2021-09-19 00:00:00+00,1.374550,1.375200,1.372440,1.372880,795.0000
2021-09-20 00:00:00+00,1.372860,1.373040,1.364060,1.366210,32176.0000
2021-09-21 00:00:00+00,1.366240,1.369300,1.364140,1.365760,33226.0000
2021-09-22 00:00:00+00,1.365740,1.368990,1.360970,1.361620,46920.0000
2021-09-23 00:00:00+00,1.361640,1.375080,1.361230,1.372080,37437.0000
2021-09-24 00:00:00+00,1.372060,1.373650,1.365760,1.367450,24284.0000
2021-09-26 00:00:00+00,1.366800,1.367950,1.366140,1.366850,920.0000
2021-09-27 00:00:00+00,1.366870,1.372920,1.365820,1.370090,29228.0000
2021-09-28 00:00:00+00,1.370110,1.371750,1.352060,1.354180,42068.0000
2021-09-29 00:00:00+00,1.354150,1.355480,1.341180,1.342700,39284.0000
2021-09-30 00:00:00+00,1.342680,1.351750,1.341570,1.346860,37247.0000
2021-10-01 00:00:00+00,1.346840,1.357580,1.343380,1.354460,43392.0000
2021-10-03 00:00:00+00,1.355650,1.357560,1.354310,1.356990,1171.0000
2021-10-04 00:00:00+00,1.357020,1.364050,1.353200,1.360660,35862.0000
2021-10-05 00:00:00+00,1.360690,1.364800,1.358460,1.362650,33034.0000
2021-10-06 00:00:00+00,1.362620,1.363150,1.354410,1.359230,40430.0000
2021-10-07 00:00:00+00,1.359200,1.363840,1.357060,1.361930,29028.0000
2021-10-08 00:00:00+00,1.361900,1.365900,1.358360,1.361630,31750.0000
2021-10-10 00:00:00+00,1.361890,1.362970,1.361200,1.361600,973.0000
2021-10-11 00:00:00+00,1.361620,1.367380,1.358440,1.359110,26929.0000
2021-10-12 00:00:00+00,1.359140,1.363760,1.356850,1.357640,28223.0000
2021-10-13 00:00:00+00,1.357670,1.366900,1.357580,1.366840,32774.0000
2021-10-14 00:00:00+00,1.366820,1.373440,1.365840,1.366840,22541.0000
2021-10-15 00:00:00+00,1.366860,1.377340,1.366820,1.374910,27106.0000
2021-10-17 00:00:00+00,1.375700,1.376560,1.374570,1.376100,2612.0000
2021-10-18 00:00:00+00,1.376120,1.376350,1.370910,1.373580,25062.0000
2021-10-19 00:00:00+00,1.373600,1.383380,1.373600,1.379220,24421.0000
2021-10-20 00:00:00+00,1.379250,1.383440,1.374260,1.382180,24647.0000
2021-10-21 00:00:00+00,1.382210,1.383320,1.377630,1.379130,25794.0000
2021-10-22 00:00:00+00,1.379100,1.381560,1.373580,1.375270,34739.0000
2021-10-24 00:00:00+00,1.374710,1.376480,1.374710,1.376220,770.0000
2021-10-25 00:00:00+00,1.376260,1.379200,1.374180,1.376360,29620.0000
2021-10-26 00:00:00+00,1.376380,1.382950,1.375700,1.376560,30209.0000
2021-10-27 00:00:00+00,1.376580,1.378100,1.370960,1.373160,35976.0000
2021-10-28 00:00:00+00,1.373140,1.381520,1.372220,1.379880,43345.0000
2021-10-29 00:00:00+00,1.379910,1.380400,1.366810,1.368340,38667.0000
2021-10-31 00:00:00+00,1.368350,1.368960,1.367920,1.368260,1253.0000
2021-11-01 00:00:00+00,1.368290,1.369300,1.364180,1.365460,29329.0000
2021-11-02 00:00:00+00,1.365480,1.366760,1.360550,1.361620,30663.0000
2021-11-03 00:00:00+00,1.361650,1.369820,1.360740,1.369410,39846.0000
2021-11-04 00:00:00+00,1.369380,1.369450,1.347150,1.350810,41795.0000
2021-11-05 00:00:00+00,1.350790,1.350920,1.342460,1.349720,35803.0000
2021-11-07 00:00:00+00,1.348100,1.349790,1.348050,1.349040,2148.0000
2021-11-08 00:00:00+00,1.349060,1.358000,1.345020,1.356380,26738.0000
2021-11-09 00:00:00+00,1.356400,1.360750,1.352420,1.356000,30334.0000
2021-11-10 00:00:00+00,1.356030,1.356500,1.340170,1.341220,44360.0000
2021-11-11 00:00:00+00,1.341250,1.343320,1.335900,1.336530,28892.0000
2021-11-12 00:00:00+00,1.336560,1.342630,1.335340,1.341790,24147.0000
2021-11-14 00:00:00+00,1.341920,1.342130,1.341140,1.341640,1770.0000
2021-11-15 00:00:00+00,1.341620,1.344980,1.340340,1.341020,25665.0000
2021-11-16 00:00:00+00,1.341040,1.347300,1.341040,1.342520,33956.0000
2021-11-17 00:00:00+00,1.342540,1.349620,1.339640,1.348860,36076.0000
2021-11-18 00:00:00+00,1.348880,1.351360,1.346400,1.349900,31124.0000
2021-11-19 00:00:00+00,1.349880,1.350980,1.340750,1.344400,45234.0000
2021-11-22 00:00:00+00,1.344200,1.344990,1.338450,1.339780,40645.0000
2021-11-23 00:00:00+00,1.339800,1.340980,1.334260,1.337500,40311.0000
2021-11-24 00:00:00+00,1.337530,1.339020,1.331580,1.332980,40567.0000
2021-11-25 00:00:00+00,1.333010,1.335380,1.330540,1.331240,23084.0000
2021-11-26 00:00:00+00,1.331220,1.336480,1.327820,1.333380,52085.0000
2021-11-28 00:00:00+00,1.334030,1.334420,1.332910,1.334060,1141.0000
2021-11-29 00:00:00+00,1.334040,1.336310,1.328770,1.331420,34815.0000
2021-11-30 00:00:00+00,1.331440,1.337040,1.319480,1.329520,65991.0000
2021-12-01 00:00:00+00,1.329560,1.335200,1.326210,1.327760,44446.0000
2021-12-02 00:00:00+00,1.327780,1.333390,1.327160,1.329980,38040.0000
2021-12-03 00:00:00+00,1.329960,1.331060,1.320900,1.323730,43696.0000
2021-12-05 00:00:00+00,1.324910,1.325660,1.323320,1.323550,1314.0000
2021-12-06 00:00:00+00,1.323520,1.328640,1.322250,1.326260,29063.0000
2021-12-07 00:00:00+00,1.326280,1.328940,1.320890,1.324560,28772.0000
2021-12-08 00:00:00+00,1.324580,1.326160,1.316100,1.320950,39594.0000
2021-12-09 00:00:00+00,1.320920,1.322440,1.317080,1.322420,25687.0000
2021-12-10 00:00:00+00,1.322450,1.327560,1.318740,1.326420,26750.0000
2021-12-12 00:00:00+00,1.326010,1.326080,1.325400,1.325750,1852.0000
2021-12-13 00:00:00+00,1.325730,1.326870,1.320760,1.321320,25866.0000
2021-12-14 00:00:00+00,1.321280,1.325700,1.319120,1.323000,23139.0000
2021-12-15 00:00:00+00,1.322970,1.328280,1.317200,1.326230,39551.0000
2021-12-16 00:00:00+00,1.326260,1.337460,1.324140,1.332280,41428.0000
2021-12-17 00:00:00+00,1.332300,1.333940,1.323140,1.323780,29258.0000
2021-12-19 00:00:00+00,1.324100,1.324660,1.322240,1.322920,876.0000
2021-12-20 00:00:00+00,1.322950,1.324460,1.317360,1.320940,26925.0000
2021-12-21 00:00:00+00,1.320960,1.327100,1.319780,1.326820,22751.0000
2021-12-22 00:00:00+00,1.326860,1.336340,1.324040,1.335090,23640.0000
2021-12-23 00:00:00+00,1.335060,1.343800,1.334250,1.340580,19909.0000
2021-12-24 00:00:00+00,1.340640,1.342120,1.338490,1.339360,28489.0000
2021-12-26 00:00:00+00,1.339420,1.341180,1.339230,1.340320,394.0000
2021-12-27 00:00:00+00,1.340280,1.344530,1.339200,1.344120,12114.0000
2021-12-28 00:00:00+00,1.344140,1.346180,1.341490,1.343360,12114.0000
2021-12-29 00:00:00+00,1.343340,1.349960,1.340880,1.349700,17207.0000
2021-12-30 00:00:00+00,1.349680,1.352200,1.345440,1.349710,18133.0000
2021-12-31 00:00:00+00,1.349740,1.355040,1.346560,1.353110,21069.0000
2022-01-02 00:00:00+00,1.353150,1.353570,1.352060,1.352160,399.0000
2022-01-03 00:00:00+00,1.352190,1.352960,1.343080,1.348260,22006.0000
2022-01-04 00:00:00+00,1.348240,1.355730,1.345940,1.353040,23400.0000
2022-01-05 00:00:00+00,1.353010,1.359860,1.352280,1.355500,26252.0000
2022-01-06 00:00:00+00,1.355480,1.355920,1.349030,1.353320,27310.0000
2022-01-07 00:00:00+00,1.353280,1.359760,1.352780,1.359060,23970.0000
2022-01-09 00:00:00+00,1.358180,1.359460,1.357840,1.359150,1520.0000
2022-01-10 00:00:00+00,1.359130,1.360360,1.353230,1.357980,24071.0000
2022-01-11 00:00:00+00,1.357960,1.363620,1.356160,1.363280,26877.0000
2022-01-12 00:00:00+00,1.363310,1.371460,1.362080,1.370640,25069.0000
2022-01-13 00:00:00+00,1.370620,1.374890,1.370090,1.371300,26035.0000
2022-01-14 00:00:00+00,1.371280,1.374310,1.365340,1.368180,30686.0000
2022-01-16 00:00:00+00,1.367500,1.368160,1.366620,1.367280,2002.0000
2022-01-17 00:00:00+00,1.367300,1.369000,1.363740,1.364760,20809.0000
2022-01-18 00:00:00+00,1.364740,1.366160,1.357320,1.360000,36290.0000
2022-01-19 00:00:00+00,1.360020,1.364920,1.358780,1.360900,31908.0000
2022-01-20 00:00:00+00,1.360960,1.366200,1.358730,1.359670,31640.0000
2022-01-21 00:00:00+00,1.359700,1.360210,1.354560,1.355440,34186.0000
2022-01-23 00:00:00+00,1.355460,1.355580,1.354660,1.355510,446.0000
2022-01-24 00:00:00+00,1.355540,1.356570,1.344040,1.348840,39489.0000
2022-01-25 00:00:00+00,1.348870,1.351880,1.343660,1.350970,35326.0000
2022-01-26 00:00:00+00,1.351000,1.352490,1.344490,1.346730,40707.0000
2022-01-27 00:00:00+00,1.346710,1.346720,1.335820,1.338740,42947.0000
2022-01-28 00:00:00+00,1.338780,1.343300,1.336540,1.340530,39408.0000
2022-01-30 00:00:00+00,1.339800,1.340490,1.338640,1.340270,1586.0000
2022-01-31 00:00:00+00,1.340240,1.346060,1.339320,1.344480,35232.0000
2022-02-01 00:00:00+00,1.344500,1.352860,1.343440,1.352490,30617.0000
2022-02-02 00:00:00+00,1.352460,1.358740,1.351700,1.356440,27467.0000
2022-02-03 00:00:00+00,1.356460,1.362800,1.353820,1.359810,49097.0000
2022-02-04 00:00:00+00,1.359790,1.361520,1.350480,1.353400,42810.0000
2022-02-06 00:00:00+00,1.353800,1.354980,1.353020,1.353280,460.0000
2022-02-07 00:00:00+00,1.353310,1.355100,1.349060,1.353730,31058.0000
2022-02-08 00:00:00+00,1.353760,1.356400,1.350770,1.354690,25701.0000
2022-02-09 00:00:00+00,1.354720,1.358950,1.352690,1.353280,22444.0000
2022-02-10 00:00:00+00,1.353250,1.364370,1.352340,1.354940,48931.0000
2022-02-11 00:00:00+00,1.354910,1.360960,1.351400,1.355920,57552.0000
2022-02-13 00:00:00+00,1.355840,1.357290,1.355140,1.356880,5610.0000
2022-02-14 00:00:00+00,1.356880,1.357220,1.349520,1.353260,229206.0000
2022-02-15 00:00:00+00,1.353260,1.356710,1.348650,1.354060,159665.0000
2022-02-16 00:00:00+00,1.354060,1.360610,1.353870,1.358140,164660.0000
2022-02-17 00:00:00+00,1.358140,1.363830,1.355580,1.361460,228805.0000
2022-02-18 00:00:00+00,1.361450,1.364300,1.357310,1.358740,170102.0000
2022-02-20 00:00:00+00,1.359690,1.360330,1.358740,1.359120,5072.0000
2022-02-21 00:00:00+00,1.359130,1.363860,1.358160,1.359520,160927.0000
2022-02-22 00:00:00+00,1.359520,1.360470,1.353850,1.358840,193022.0000
2022-02-23 00:00:00+00,1.358840,1.362070,1.353580,1.354480,170804.0000
2022-02-24 00:00:00+00,1.354500,1.354680,1.327300,1.337160,360496.0000
2022-02-25 00:00:00+00,1.337150,1.343900,1.336670,1.341370,213977.0000
2022-02-27 00:00:00+00,1.332700,1.337510,1.332320,1.337260,13563.0000
2022-02-28 00:00:00+00,1.337260,1.343180,1.334150,1.342230,215845.0000
2022-03-01 00:00:00+00,1.342220,1.343730,1.330250,1.333560,181528.0000
2022-03-02 00:00:00+00,1.333560,1.340700,1.327140,1.339660,229004.0000
2022-03-03 00:00:00+00,1.339660,1.341810,1.331740,1.335060,190927.0000
2022-03-04 00:00:00+00,1.335060,1.335220,1.320220,1.323750,224662.0000
2022-03-06 00:00:00+00,1.322980,1.324960,1.320190,1.321160,11204.0000
2022-03-07 00:00:00+00,1.321160,1.322880,1.310220,1.311380,291154.0000
2022-03-08 00:00:00+00,1.311380,1.314480,1.308200,1.309900,284869.0000
2022-03-09 00:00:00+00,1.309870,1.319000,1.309850,1.318480,212971.0000
2022-03-10 00:00:00+00,1.318480,1.319470,1.308160,1.310240,226835.0000
2022-03-11 00:00:00+00,1.310240,1.312520,1.302760,1.303700,212756.0000
2022-03-13 00:00:00+00,1.304350,1.305260,1.303080,1.304980,6767.0000
2022-03-14 00:00:00+00,1.304980,1.307920,1.300100,1.301010,184451.0000
2022-03-15 00:00:00+00,1.301000,1.308880,1.300040,1.304440,216325.0000
2022-03-16 00:00:00+00,1.304440,1.315660,1.303580,1.314040,227360.0000
2022-03-17 00:00:00+00,1.314030,1.321160,1.308760,1.315900,202429.0000
2022-03-18 00:00:00+00,1.315880,1.319700,1.311080,1.317780,172037.0000
2022-03-20 00:00:00+00,1.317790,1.318010,1.315900,1.315970,5950.0000
2022-03-21 00:00:00+00,1.315980,1.321020,1.312670,1.316940,142498.0000
2022-03-22 00:00:00+00,1.316920,1.327390,1.312000,1.326640,205745.0000
2022-03-23 00:00:00+00,1.326640,1.329880,1.317520,1.320520,158436.0000
