timestamp,open,high,low,close,volume
2021-02-12 00:00:00+00,1.213080,1.213320,1.208160,1.212040,70284.0000
2021-02-14 00:00:00+00,1.212520,1.212560,1.212000,1.212040,1154.0000
2021-02-15 00:00:00+00,1.212060,1.214520,1.211680,1.213230,47325.0000
2021-02-16 00:00:00+00,1.213220,1.216960,1.208610,1.208840,88001.0000
2021-02-17 00:00:00+00,1.208820,1.209850,1.202330,1.204550,91784.0000
2021-02-18 00:00:00+00,1.204560,1.209570,1.203570,1.209200,82750.0000
2021-02-19 00:00:00+00,1.209180,1.214450,1.208240,1.211840,79097.0000
2021-02-21 00:00:00+00,1.211730,1.212920,1.211500,1.212470,2112.0000
2021-02-22 00:00:00+00,1.212490,1.216940,1.209120,1.216400,100775.0000
2021-02-23 00:00:00+00,1.216400,1.218000,1.213540,1.215090,99694.0000
2021-02-24 00:00:00+00,1.215080,1.217480,1.210920,1.216950,127537.0000
2021-02-25 00:00:00+00,1.216960,1.224310,1.215600,1.215780,169759.0000
2021-02-26 00:00:00+00,1.215800,1.218280,1.206220,1.207340,193399.0000
2021-02-28 00:00:00+00,1.207130,1.209220,1.207100,1.209060,2881.0000
2021-03-01 00:00:00+00,1.209070,1.210120,1.202750,1.204880,109495.0000
2021-03-02 00:00:00+00,1.204860,1.209450,1.199180,1.208500,107044.0000
2021-03-03 00:00:00+00,1.208510,1.211340,1.204280,1.204640,110075.0000
2021-03-04 00:00:00+00,1.204660,1.206320,1.196080,1.196730,145472.0000
2021-03-05 00:00:00+00,1.196720,1.196880,1.189340,1.191300,165063.0000
2021-03-07 00:00:00+00,1.191880,1.193200,1.191760,1.192620,3255.0000
2021-03-08 00:00:00+00,1.192610,1.193240,1.184420,1.185090,129532.0000
2021-03-09 00:00:00+00,1.185100,1.191580,1.183560,1.189700,125571.0000
2021-03-10 00:00:00+00,1.189680,1.192990,1.186900,1.192440,114140.0000
2021-03-11 00:00:00+00,1.192430,1.199000,1.191580,1.198110,113975.0000
2021-03-12 00:00:00+00,1.198090,1.198860,1.190990,1.195250,108447.0000
2021-03-14 00:00:00+00,1.195160,1.195440,1.194260,1.195020,2742.0000
2021-03-15 00:00:00+00,1.195020,1.196740,1.191120,1.192640,79504.0000
2021-03-16 00:00:00+00,1.192650,1.195190,1.188220,1.190220,85476.0000
2021-03-17 00:00:00+00,1.190190,1.198750,1.188630,1.198280,93563.0000
2021-03-18 00:00:00+00,1.198260,1.198900,1.190620,1.191780,111561.0000
2021-03-19 00:00:00+00,1.191760,1.193710,1.187390,1.190420,92244.0000
2021-03-21 00:00:00+00,1.187400,1.189020,1.186760,1.188380,2828.0000
2021-03-22 00:00:00+00,1.188400,1.194700,1.187460,1.193230,74314.0000
2021-03-23 00:00:00+00,1.193250,1.194090,1.183620,1.183960,81702.0000
2021-03-24 00:00:00+00,1.183980,1.185110,1.180900,1.181290,82285.0000
2021-03-25 00:00:00+00,1.181300,1.182780,1.176180,1.177580,91309.0000
2021-03-26 00:00:00+00,1.177600,1.180500,1.177180,1.179410,67460.0000
2021-03-28 00:00:00+00,1.179440,1.179440,1.178580,1.178760,1495.0000
2021-03-29 00:00:00+00,1.178740,1.179380,1.176060,1.176880,74871.0000
2021-03-30 00:00:00+00,1.176850,1.177380,1.171140,1.172320,71335.0000
2021-03-31 00:00:00+00,1.172330,1.176000,1.170420,1.172720,75963.0000
2021-04-01 00:00:00+00,1.172710,1.178270,1.171260,1.177760,71101.0000
2021-04-02 00:00:00+00,1.177780,1.178680,1.174940,1.176020,26013.0000
2021-04-04 00:00:00+00,1.176080,1.176810,1.175580,1.176770,2467.0000
2021-04-05 00:00:00+00,1.176760,1.181960,1.173760,1.181700,38693.0000
2021-04-06 00:00:00+00,1.181690,1.187880,1.179500,1.187390,65432.0000
2021-04-07 00:00:00+00,1.187400,1.191490,1.186080,1.187260,74783.0000
2021-04-08 00:00:00+00,1.187280,1.192750,1.186080,1.191550,65502.0000
2021-04-09 00:00:00+00,1.191540,1.192020,1.186710,1.189980,63413.0000
2021-04-11 00:00:00+00,1.189060,1.190420,1.189050,1.189600,1818.0000
2021-04-12 00:00:00+00,1.189610,1.191920,1.187120,1.191180,61099.0000
2021-04-13 00:00:00+00,1.191160,1.195600,1.187800,1.195380,83356.0000
2021-04-14 00:00:00+00,1.195400,1.198740,1.195110,1.198330,67806.0000
2021-04-15 00:00:00+00,1.198320,1.199340,1.195620,1.196940,68824.0000
2021-04-16 00:00:00+00,1.196930,1.199500,1.195060,1.198220,58606.0000
2021-04-18 00:00:00+00,1.197340,1.197780,1.196820,1.196890,1900.0000
2021-04-19 00:00:00+00,1.196880,1.204800,1.194260,1.204260,76398.0000
2021-04-20 00:00:00+00,1.204280,1.207990,1.202240,1.203250,79272.0000
2021-04-21 00:00:00+00,1.203260,1.204380,1.199850,1.203730,64599.0000
2021-04-22 00:00:00+00,1.203710,1.206980,1.199380,1.201450,87732.0000
2021-04-23 00:00:00+00,1.201460,1.210020,1.201290,1.209680,69408.0000
2021-04-25 00:00:00+00,1.209260,1.209860,1.208900,1.208960,1581.0000
2021-04-26 00:00:00+00,1.208980,1.211700,1.206120,1.207940,69534.0000
2021-04-27 00:00:00+00,1.207920,1.209300,1.205690,1.208930,64336.0000
2021-04-28 00:00:00+00,1.208920,1.213550,1.205610,1.213500,89165.0000
2021-04-29 00:00:00+00,1.213520,1.215000,1.210240,1.212460,73821.0000
2021-04-30 00:00:00+00,1.212450,1.212670,1.201680,1.202000,76197.0000
2021-05-02 00:00:00+00,1.203360,1.203460,1.202470,1.202740,1342.0000
2021-05-03 00:00:00+00,1.202750,1.207630,1.201320,1.205900,58981.0000
2021-05-04 00:00:00+00,1.205920,1.206010,1.199900,1.201470,79279.0000
2021-05-05 00:00:00+00,1.201460,1.202660,1.198600,1.200760,63795.0000
2021-05-06 00:00:00+00,1.200770,1.207170,1.199320,1.206530,67623.0000
2021-05-07 00:00:00+00,1.206520,1.217160,1.205300,1.216320,95821.0000
2021-05-09 00:00:00+00,1.216400,1.217890,1.216010,1.217080,2279.0000
2021-05-10 00:00:00+00,1.217060,1.217840,1.212780,1.214060,86012.0000
2021-05-11 00:00:00+00,1.214080,1.218180,1.212300,1.214420,98463.0000
2021-05-12 00:00:00+00,1.214440,1.215240,1.206560,1.207780,129021.0000
2021-05-13 00:00:00+00,1.207760,1.210620,1.205140,1.207680,118363.0000
2021-05-14 00:00:00+00,1.207700,1.214780,1.207100,1.214570,85750.0000
2021-05-16 00:00:00+00,1.214740,1.215120,1.214000,1.214980,1442.0000
2021-05-17 00:00:00+00,1.214980,1.216900,1.212620,1.215640,78258.0000
2021-05-18 00:00:00+00,1.215620,1.223400,1.215360,1.222250,81353.0000
2021-05-19 00:00:00+00,1.222260,1.224540,1.215970,1.217050,121225.0000
2021-05-20 00:00:00+00,1.217060,1.223010,1.216920,1.222520,84356.0000
2021-05-21 00:00:00+00,1.222520,1.223990,1.216080,1.218170,93254.0000
2021-05-23 00:00:00+00,1.217680,1.218440,1.217240,1.218060,1815.0000
2021-05-24 00:00:00+00,1.218040,1.223000,1.217490,1.221440,80485.0000
2021-05-25 00:00:00+00,1.221430,1.226640,1.221160,1.224700,96680.0000
2021-05-26 00:00:00+00,1.224710,1.226300,1.218190,1.219210,90637.0000
2021-05-27 00:00:00+00,1.219200,1.221520,1.217520,1.219280,98337.0000
2021-05-28 00:00:00+00,1.219290,1.220500,1.213260,1.219210,94323.0000
2021-05-30 00:00:00+00,1.220100,1.220100,1.218920,1.218950,1549.0000
2021-05-31 00:00:00+00,1.218960,1.223460,1.218340,1.223260,49123.0000
2021-06-01 00:00:00+00,1.223280,1.225450,1.221160,1.221760,81349.0000
2021-06-02 00:00:00+00,1.221740,1.222660,1.216400,1.220960,83890.0000
2021-06-03 00:00:00+00,1.220980,1.221420,1.211820,1.213000,96330.0000
2021-06-04 00:00:00+00,1.213020,1.218560,1.210400,1.216680,92368.0000
2021-06-06 00:00:00+00,1.216680,1.216820,1.216130,1.216670,983.0000
2021-06-07 00:00:00+00,1.216680,1.220180,1.214490,1.219080,64152.0000
2021-06-08 00:00:00+00,1.219070,1.219400,1.216420,1.217240,76351.0000
2021-06-09 00:00:00+00,1.217260,1.221810,1.217120,1.217860,57269.0000
2021-06-10 00:00:00+00,1.217840,1.219490,1.214330,1.217280,105493.0000
2021-06-11 00:00:00+00,1.217260,1.219300,1.209260,1.210900,69750.0000
2021-06-13 00:00:00+00,1.210880,1.211200,1.210350,1.210960,1437.0000
2021-06-14 00:00:00+00,1.210980,1.213060,1.209440,1.212200,62541.0000
2021-06-15 00:00:00+00,1.212180,1.214740,1.210130,1.212470,69448.0000
2021-06-16 00:00:00+00,1.212480,1.213480,1.198680,1.199520,114182.0000
2021-06-17 00:00:00+00,1.199510,1.200650,1.189180,1.191320,136647.0000
2021-06-18 00:00:00+00,1.191300,1.192510,1.184740,1.186420,141687.0000
2021-06-20 00:00:00+00,1.185720,1.187560,1.185020,1.187060,1821.0000
2021-06-21 00:00:00+00,1.187050,1.192140,1.184770,1.191200,118519.0000
2021-06-22 00:00:00+00,1.191240,1.195280,1.188110,1.193640,98610.0000
2021-06-23 00:00:00+00,1.193630,1.197020,1.191160,1.192980,93234.0000
2021-06-24 00:00:00+00,1.193000,1.195640,1.191760,1.192810,87545.0000
2021-06-25 00:00:00+00,1.192820,1.197540,1.192640,1.193610,81274.0000
2021-06-27 00:00:00+00,1.193550,1.194220,1.193400,1.194160,1356.0000
2021-06-28 00:00:00+00,1.194180,1.194470,1.190240,1.192880,81959.0000
2021-06-29 00:00:00+00,1.192900,1.193000,1.187780,1.190030,81335.0000
2021-06-30 00:00:00+00,1.190010,1.190900,1.184510,1.185610,95099.0000
2021-07-01 00:00:00+00,1.185620,1.188420,1.183740,1.184580,90485.0000
2021-07-02 00:00:00+00,1.184560,1.187430,1.180750,1.186540,97165.0000
2021-07-04 00:00:00+00,1.186650,1.187050,1.185570,1.185580,1130.0000
2021-07-05 00:00:00+00,1.185600,1.188080,1.185140,1.186260,53261.0000
2021-07-06 00:00:00+00,1.186240,1.189540,1.180700,1.182220,106321.0000
2021-07-07 00:00:00+00,1.182240,1.183610,1.178150,1.179310,98311.0000
2021-07-08 00:00:00+00,1.179300,1.186800,1.178360,1.184650,124957.0000
2021-07-09 00:00:00+00,1.184660,1.188120,1.182500,1.187700,82668.0000
2021-07-11 00:00:00+00,1.187600,1.187800,1.186600,1.187250,1899.0000
2021-07-12 00:00:00+00,1.187240,1.188020,1.183600,1.186280,69141.0000
2021-07-13 00:00:00+00,1.186280,1.187520,1.177210,1.177500,93367.0000
2021-07-14 00:00:00+00,1.177480,1.183880,1.177190,1.183320,85373.0000
2021-07-15 00:00:00+00,1.183340,1.185070,1.179620,1.181150,83898.0000
2021-07-16 00:00:00+00,1.181140,1.182250,1.179220,1.180520,72330.0000
2021-07-18 00:00:00+00,1.181000,1.181390,1.180340,1.181250,1188.0000
2021-07-19 00:00:00+00,1.181260,1.182460,1.176380,1.179190,99307.0000
2021-07-20 00:00:00+00,1.179180,1.180260,1.175560,1.178120,98011.0000
2021-07-21 00:00:00+00,1.178140,1.180480,1.175180,1.179240,78704.0000
2021-07-22 00:00:00+00,1.179260,1.183060,1.175740,1.177240,98009.0000
2021-07-23 00:00:00+00,1.177260,1.178660,1.175440,1.177170,61948.0000
2021-07-25 00:00:00+00,1.177350,1.177490,1.176930,1.177320,871.0000
2021-07-26 00:00:00+00,1.177300,1.181740,1.176350,1.180490,75645.0000
2021-07-27 00:00:00+00,1.180480,1.184120,1.177010,1.182040,86665.0000
2021-07-28 00:00:00+00,1.182060,1.184990,1.177220,1.184560,108866.0000
2021-07-29 00:00:00+00,1.184580,1.189440,1.184070,1.189040,71811.0000
2021-07-30 00:00:00+00,1.189020,1.190880,1.185160,1.186710,77669.0000
2021-08-01 00:00:00+00,1.186600,1.187020,1.186240,1.186620,762.0000
2021-08-02 00:00:00+00,1.186600,1.189710,1.185900,1.187410,64710.0000
2021-08-03 00:00:00+00,1.187420,1.189340,1.185360,1.186960,64724.0000
2021-08-04 00:00:00+00,1.186940,1.189980,1.183280,1.183760,73450.0000
2021-08-05 00:00:00+00,1.183750,1.185740,1.182800,1.183330,67599.0000
2021-08-06 00:00:00+00,1.183320,1.183350,1.175440,1.176160,74623.0000
2021-08-08 00:00:00+00,1.176430,1.176430,1.174250,1.174780,3459.0000
2021-08-09 00:00:00+00,1.174790,1.176900,1.173480,1.173620,61504.0000
2021-08-10 00:00:00+00,1.173600,1.174280,1.170940,1.171960,70210.0000
2021-08-11 00:00:00+00,1.171980,1.175400,1.170600,1.174180,74764.0000
2021-08-12 00:00:00+00,1.174160,1.174830,1.172370,1.173580,60233.0000
2021-08-13 00:00:00+00,1.173600,1.180490,1.173040,1.179520,54387.0000
2021-08-15 00:00:00+00,1.179610,1.180120,1.179180,1.179420,837.0000
2021-08-16 00:00:00+00,1.179400,1.180080,1.176740,1.177780,60682.0000
2021-08-17 00:00:00+00,1.177770,1.178490,1.170200,1.170940,88104.0000
2021-08-18 00:00:00+00,1.170920,1.174280,1.169360,1.170280,84768.0000
2021-08-19 00:00:00+00,1.170290,1.170430,1.166560,1.167660,95960.0000
2021-08-20 00:00:00+00,1.167680,1.170460,1.166400,1.169900,64824.0000
2021-08-22 00:00:00+00,1.169700,1.170200,1.169300,1.169690,1213.0000
2021-08-23 00:00:00+00,1.169700,1.175040,1.169530,1.174420,61777.0000
2021-08-24 00:00:00+00,1.174410,1.176520,1.172720,1.175290,56617.0000
2021-08-25 00:00:00+00,1.175300,1.177440,1.172620,1.177200,62788.0000
2021-08-26 00:00:00+00,1.177180,1.177900,1.174600,1.175380,67049.0000
2021-08-27 00:00:00+00,1.175370,1.180250,1.173500,1.179440,82193.0000
2021-08-29 00:00:00+00,1.179600,1.180060,1.179240,1.179830,1206.0000
2021-08-30 00:00:00+00,1.179840,1.180990,1.178280,1.179660,44800.0000
2021-08-31 00:00:00+00,1.179640,1.184520,1.179550,1.180990,81204.0000
2021-09-01 00:00:00+00,1.181000,1.185730,1.179370,1.184090,72369.0000
2021-09-02 00:00:00+00,1.184100,1.187610,1.183440,1.187380,54112.0000
2021-09-03 00:00:00+00,1.187400,1.190920,1.186580,1.187910,78691.0000
2021-09-05 00:00:00+00,1.188020,1.188640,1.187860,1.188550,903.0000
2021-09-06 00:00:00+00,1.188560,1.188600,1.185600,1.187320,31545.0000
2021-09-07 00:00:00+00,1.187340,1.188530,1.183740,1.184300,69563.0000
2021-09-08 00:00:00+00,1.184280,1.185110,1.180200,1.181880,74906.0000
2021-09-09 00:00:00+00,1.181860,1.184140,1.180520,1.182320,77945.0000
2021-09-10 00:00:00+00,1.182340,1.185120,1.180950,1.181070,66484.0000
2021-09-12 00:00:00+00,1.181560,1.181640,1.180880,1.181160,898.0000
2021-09-13 00:00:00+00,1.181160,1.181710,1.177010,1.180980,64287.0000
2021-09-14 00:00:00+00,1.180970,1.184590,1.180020,1.180260,77469.0000
2021-09-15 00:00:00+00,1.180240,1.183200,1.179930,1.181910,72805.0000
2021-09-16 00:00:00+00,1.181900,1.182060,1.175050,1.176500,77716.0000
2021-09-17 00:00:00+00,1.176500,1.178900,1.172430,1.172430,71225.0000
2021-09-19 00:00:00+00,1.173190,1.173200,1.172340,1.172960,1006.0000
2021-09-20 00:00:00+00,1.172940,1.173650,1.170020,1.172700,68795.0000
2021-09-21 00:00:00+00,1.172680,1.174870,1.171480,1.172290,73896.0000
2021-09-22 00:00:00+00,1.172300,1.175560,1.168440,1.168740,105532.0000
2021-09-23 00:00:00+00,1.168750,1.175030,1.168340,1.174000,83001.0000
2021-09-24 00:00:00+00,1.174010,1.174770,1.170080,1.172060,60010.0000
2021-09-26 00:00:00+00,1.172810,1.172810,1.171570,1.172260,10196.0000
2021-09-27 00:00:00+00,1.172280,1.172520,1.168460,1.169580,74178.0000
2021-09-28 00:00:00+00,1.169560,1.170330,1.166820,1.168620,93403.0000
2021-09-29 00:00:00+00,1.168600,1.169030,1.158940,1.160160,89138.0000
2021-09-30 00:00:00+00,1.160140,1.160980,1.156260,1.157380,99335.0000
2021-10-01 00:00:00+00,1.157360,1.160740,1.156300,1.159300,88733.0000
2021-10-03 00:00:00+00,1.159800,1.161120,1.159380,1.160660,1684.0000
2021-10-04 00:00:00+00,1.160640,1.164020,1.158780,1.161620,82459.0000
2021-10-05 00:00:00+00,1.161630,1.162020,1.158060,1.159560,78437.0000
2021-10-06 00:00:00+00,1.159580,1.159790,1.152910,1.155520,95071.0000
2021-10-07 00:00:00+00,1.155510,1.157240,1.154740,1.155940,73383.0000
2021-10-08 00:00:00+00,1.155930,1.158620,1.154140,1.157440,83867.0000
2021-10-10 00:00:00+00,1.157150,1.157620,1.156370,1.156540,1031.0000
2021-10-11 00:00:00+00,1.156560,1.158680,1.154790,1.155330,56532.0000
2021-10-12 00:00:00+00,1.155340,1.157030,1.152440,1.153050,72579.0000
2021-10-13 00:00:00+00,1.153060,1.159950,1.153000,1.159690,89704.0000
2021-10-14 00:00:00+00,1.159700,1.162440,1.158400,1.159040,61847.0000
2021-10-15 00:00:00+00,1.159060,1.161880,1.158820,1.159900,75142.0000
2021-10-17 00:00:00+00,1.159310,1.160540,1.159310,1.159660,2233.0000
2021-10-18 00:00:00+00,1.159680,1.162260,1.157180,1.161320,78760.0000
2021-10-19 00:00:00+00,1.161340,1.166950,1.161320,1.163130,72714.0000
2021-10-20 00:00:00+00,1.163140,1.165870,1.161700,1.165240,74063.0000
2021-10-21 00:00:00+00,1.165260,1.166760,1.161960,1.162480,78109.0000
2021-10-22 00:00:00+00,1.162460,1.165580,1.162140,1.164590,72967.0000
2021-10-24 00:00:00+00,1.164120,1.164540,1.163580,1.163930,1349.0000
2021-10-25 00:00:00+00,1.163950,1.166540,1.159060,1.160880,68477.0000
2021-10-26 00:00:00+00,1.160890,1.162580,1.158490,1.159630,67222.0000
2021-10-27 00:00:00+00,1.159660,1.162620,1.158480,1.159860,88019.0000
2021-10-28 00:00:00+00,1.159840,1.169230,1.158230,1.168220,104846.0000
2021-10-29 00:00:00+00,1.168240,1.169010,1.153520,1.156190,96059.0000
2021-10-31 00:00:00+00,1.155960,1.156520,1.155550,1.155630,1779.0000
2021-11-01 00:00:00+00,1.155640,1.160900,1.154610,1.159960,70238.0000
2021-11-02 00:00:00+00,1.159970,1.161360,1.157520,1.157920,63254.0000
2021-11-03 00:00:00+00,1.157920,1.161650,1.156240,1.161540,93000.0000
2021-11-04 00:00:00+00,1.161530,1.161620,1.152820,1.155540,83481.0000
2021-11-05 00:00:00+00,1.155520,1.157360,1.151330,1.156800,89447.0000
2021-11-07 00:00:00+00,1.155900,1.156990,1.155710,1.156820,2548.0000
2021-11-08 00:00:00+00,1.156800,1.159500,1.155050,1.158780,62439.0000
2021-11-09 00:00:00+00,1.158770,1.160890,1.156980,1.159420,80044.0000
2021-11-10 00:00:00+00,1.159400,1.159540,1.147620,1.148560,108958.0000
2021-11-11 00:00:00+00,1.148540,1.148760,1.144300,1.144770,56470.0000
2021-11-12 00:00:00+00,1.144790,1.146230,1.143300,1.144330,68113.0000
2021-11-14 00:00:00+00,1.144860,1.144940,1.144120,1.144120,417.0000
2021-11-15 00:00:00+00,1.144140,1.146400,1.135640,1.136700,76291.0000
2021-11-16 00:00:00+00,1.136680,1.138580,1.130900,1.131820,86718.0000
2021-11-17 00:00:00+00,1.131840,1.133220,1.126370,1.131780,83824.0000
2021-11-18 00:00:00+00,1.131790,1.137420,1.131380,1.136790,71016.0000
2021-11-19 00:00:00+00,1.136810,1.136920,1.124980,1.128190,102739.0000
2021-11-22 00:00:00+00,1.128140,1.129050,1.123080,1.124200,100491.0000
2021-11-23 00:00:00+00,1.124180,1.127510,1.122600,1.124460,98008.0000
2021-11-24 00:00:00+00,1.124470,1.125540,1.118610,1.120260,97609.0000
2021-11-25 00:00:00+00,1.120280,1.122980,1.120280,1.120930,36633.0000
2021-11-26 00:00:00+00,1.120920,1.133430,1.120700,1.131020,129254.0000
2021-11-28 00:00:00+00,1.130260,1.131630,1.128080,1.129260,2816.0000
2021-11-29 00:00:00+00,1.129240,1.130060,1.125830,1.129280,102511.0000
2021-11-30 00:00:00+00,1.129290,1.138300,1.123500,1.133000,120730.0000
2021-12-01 00:00:00+00,1.133010,1.135980,1.130260,1.131910,85102.0000
2021-12-02 00:00:00+00,1.131900,1.134780,1.129530,1.130590,66651.0000
2021-12-03 00:00:00+00,1.130610,1.133380,1.126660,1.131090,82060.0000
2021-12-05 00:00:00+00,1.130300,1.131330,1.130160,1.130400,1344.0000
2021-12-06 00:00:00+00,1.130390,1.131020,1.126640,1.128360,55261.0000
2021-12-07 00:00:00+00,1.128380,1.129860,1.122740,1.127260,66641.0000
2021-12-08 00:00:00+00,1.127280,1.135480,1.126660,1.134420,76909.0000
2021-12-09 00:00:00+00,1.134400,1.134440,1.127840,1.129380,59974.0000
2021-12-10 00:00:00+00,1.129360,1.132400,1.126510,1.131780,60613.0000
2021-12-12 00:00:00+00,1.131530,1.131940,1.130880,1.131090,1149.0000
2021-12-13 00:00:00+00,1.131070,1.131410,1.126020,1.128340,55605.0000
2021-12-14 00:00:00+00,1.128330,1.132390,1.125370,1.125780,54872.0000
2021-12-15 00:00:00+00,1.125770,1.129920,1.122180,1.129040,82428.0000
2021-12-16 00:00:00+00,1.129050,1.136040,1.128120,1.133380,77135.0000
2021-12-17 00:00:00+00,1.133400,1.134900,1.123500,1.123600,60688.0000
2021-12-19 00:00:00+00,1.123800,1.124420,1.123470,1.124310,1445.0000
2021-12-20 00:00:00+00,1.124300,1.130400,1.123640,1.127720,63106.0000
2021-12-21 00:00:00+00,1.127740,1.130260,1.126080,1.128730,55135.0000
2021-12-22 00:00:00+00,1.128750,1.134250,1.126440,1.132660,52736.0000
2021-12-23 00:00:00+00,1.132650,1.134240,1.129020,1.132320,49534.0000
2021-12-24 00:00:00+00,1.132330,1.134360,1.130370,1.131050,20810.0000
2021-12-26 00:00:00+00,1.131830,1.132620,1.130870,1.132320,871.0000
2021-12-27 00:00:00+00,1.132300,1.133460,1.130300,1.132960,28129.0000
2021-12-28 00:00:00+00,1.132980,1.133350,1.128960,1.131310,33599.0000
2021-12-29 00:00:00+00,1.131320,1.136900,1.127380,1.135980,51490.0000
2021-12-30 00:00:00+00,1.135970,1.135990,1.129860,1.132240,47720.0000
2021-12-31 00:00:00+00,1.132220,1.138640,1.130340,1.137300,39029.0000
2022-01-02 00:00:00+00,1.137250,1.137950,1.136700,1.137300,966.0000
2022-01-03 00:00:00+00,1.137310,1.137570,1.127980,1.130180,53728.0000
2022-01-04 00:00:00+00,1.130200,1.132240,1.127240,1.128310,62394.0000
2022-01-05 00:00:00+00,1.128300,1.134650,1.127720,1.131080,66559.0000
2022-01-06 00:00:00+00,1.131090,1.133180,1.128460,1.129500,67782.0000
2022-01-07 00:00:00+00,1.129520,1.136480,1.129000,1.136160,60008.0000
2022-01-09 00:00:00+00,1.135980,1.136100,1.134960,1.135360,1121.0000
2022-01-10 00:00:00+00,1.135380,1.135820,1.128500,1.133000,66975.0000
2022-01-11 00:00:00+00,1.132980,1.137550,1.131300,1.136600,56596.0000
2022-01-12 00:00:00+00,1.136590,1.145280,1.135480,1.143960,65244.0000
2022-01-13 00:00:00+00,1.143940,1.148180,1.143580,1.145660,64402.0000
2022-01-14 00:00:00+00,1.145640,1.148270,1.139850,1.141540,71552.0000
2022-01-16 00:00:00+00,1.141600,1.141860,1.140580,1.141130,1117.0000
2022-01-17 00:00:00+00,1.141140,1.143440,1.139180,1.140980,38153.0000
2022-01-18 00:00:00+00,1.141000,1.142160,1.131470,1.132880,80710.0000
2022-01-19 00:00:00+00,1.132910,1.135720,1.131880,1.134300,63748.0000
2022-01-20 00:00:00+00,1.134320,1.136900,1.130320,1.131300,64781.0000
2022-01-21 00:00:00+00,1.131320,1.135980,1.130100,1.134440,61515.0000
2022-01-23 00:00:00+00,1.134340,1.134660,1.133680,1.134120,809.0000
2022-01-24 00:00:00+00,1.134130,1.134130,1.129040,1.132380,77250.0000
2022-01-25 00:00:00+00,1.132400,1.132420,1.126320,1.130320,66539.0000
2022-01-26 00:00:00+00,1.130300,1.131080,1.123530,1.124090,77622.0000
2022-01-27 00:00:00+00,1.124070,1.124340,1.113160,1.114440,83028.0000
2022-01-28 00:00:00+00,1.114460,1.117380,1.112140,1.114920,83444.0000
2022-01-30 00:00:00+00,1.114560,1.115260,1.113820,1.115200,1318.0000
2022-01-31 00:00:00+00,1.115220,1.124780,1.114410,1.122940,76134.0000
2022-02-01 00:00:00+00,1.122920,1.127890,1.122100,1.127310,65685.0000
2022-02-02 00:00:00+00,1.127320,1.133040,1.126680,1.129950,56032.0000
2022-02-03 00:00:00+00,1.129960,1.145140,1.126720,1.143580,101857.0000
2022-02-04 00:00:00+00,1.143560,1.148390,1.141160,1.145160,92486.0000
2022-02-06 00:00:00+00,1.146150,1.146390,1.145160,1.145460,875.0000
2022-02-07 00:00:00+00,1.145480,1.145880,1.141530,1.144120,67535.0000
2022-02-08 00:00:00+00,1.144140,1.144880,1.139620,1.142070,58640.0000
2022-02-09 00:00:00+00,1.142080,1.144780,1.140260,1.142100,49675.0000
2022-02-10 00:00:00+00,1.142120,1.149500,1.137490,1.141160,99377.0000
2022-02-11 00:00:00+00,1.141140,1.141830,1.132980,1.134720,110128.0000
2022-02-13 00:00:00+00,1.134030,1.136720,1.133920,1.136460,10212.0000
2022-02-14 00:00:00+00,1.136450,1.136920,1.128010,1.130610,199653.0000
2022-02-15 00:00:00+00,1.130600,1.136840,1.130340,1.135540,147256.0000
2022-02-16 00:00:00+00,1.135520,1.139600,1.134500,1.137280,137099.0000
2022-02-17 00:00:00+00,1.137280,1.138630,1.132320,1.136380,190322.0000
2022-02-18 00:00:00+00,1.136370,1.137720,1.131400,1.132370,135920.0000
2022-02-20 00:00:00+00,1.132210,1.132760,1.131320,1.131660,5824.0000
2022-02-21 00:00:00+00,1.131660,1.139090,1.129640,1.130930,103636.0000
2022-02-22 00:00:00+00,1.130920,1.136700,1.128800,1.132900,177105.0000
2022-02-23 00:00:00+00,1.132880,1.135920,1.130020,1.130560,126645.0000
2022-02-24 00:00:00+00,1.130570,1.130620,1.110640,1.119050,385499.0000
2022-02-25 00:00:00+00,1.119050,1.127440,1.116600,1.127120,227967.0000
2022-02-27 00:00:00+00,1.127120,1.127120,1.114610,1.118040,24598.0000
2022-02-28 00:00:00+00,1.118040,1.124680,1.114220,1.121440,265512.0000
2022-03-01 00:00:00+00,1.121440,1.123320,1.108960,1.113240,240513.0000
2022-03-02 00:00:00+00,1.113220,1.114410,1.105750,1.111250,276728.0000
2022-03-03 00:00:00+00,1.111230,1.111560,1.103350,1.106600,188110.0000
2022-03-04 00:00:00+00,1.106580,1.106680,1.088570,1.093760,260367.0000
2022-03-06 00:00:00+00,1.092940,1.093140,1.086370,1.087400,17444.0000
2022-03-07 00:00:00+00,1.087390,1.093260,1.080600,1.086640,340064.0000
2022-03-08 00:00:00+00,1.086660,1.095840,1.084930,1.089800,338825.0000
2022-03-09 00:00:00+00,1.089800,1.109520,1.089680,1.107370,251742.0000
2022-03-10 00:00:00+00,1.107380,1.112160,1.097620,1.101340,306637.0000
2022-03-11 00:00:00+00,1.101350,1.104360,1.090200,1.091240,236968.0000
2022-03-13 00:00:00+00,1.092280,1.093900,1.091020,1.093180,8286.0000
2022-03-14 00:00:00+00,1.093180,1.099400,1.090060,1.094280,201727.0000
2022-03-15 00:00:00+00,1.094280,1.101990,1.092610,1.096700,216780.0000
2022-03-16 00:00:00+00,1.096700,1.104700,1.095000,1.102160,279841.0000
2022-03-17 00:00:00+00,1.102170,1.113760,1.102040,1.109920,183868.0000
